------------------------------------------------------------
Loading the dataset...
------------------------------------------------------------

Neural Network
0.803,hls=(32, 32, 32),alpha=0.125,activation=logistic,solver=adam,NeuralNetwork
0.753,hls=(32, 32, 32),alpha=0.25,activation=logistic,solver=adam,NeuralNetwork
0.681,hls=(32, 32, 32),alpha=0.5,activation=logistic,solver=adam,NeuralNetwork
0.585,hls=(32, 32, 32),alpha=1.0,activation=logistic,solver=adam,NeuralNetwork
0.943,hls=(32, 32, 64),alpha=0.00390625,activation=logistic,solver=adam,NeuralNetwork
0.927,hls=(32, 32, 64),alpha=0.0078125,activation=logistic,solver=adam,NeuralNetwork
0.915,hls=(32, 32, 64),alpha=0.015625,activation=logistic,solver=adam,NeuralNetwork
0.902,hls=(32, 32, 64),alpha=0.03125,activation=logistic,solver=adam,NeuralNetwork
0.899,hls=(32, 32, 64),alpha=0.0625,activation=logistic,solver=adam,NeuralNetwork
0.835,hls=(32, 32, 64),alpha=0.125,activation=logistic,solver=adam,NeuralNetwork
0.791,hls=(32, 32, 64),alpha=0.25,activation=logistic,solver=adam,NeuralNetwork
0.704,hls=(32, 32, 64),alpha=0.5,activation=logistic,solver=adam,NeuralNetwork
0.604,hls=(32, 32, 64),alpha=1.0,activation=logistic,solver=adam,NeuralNetwork
0.915,hls=(32, 64, 16),alpha=0.00390625,activation=logistic,solver=adam,NeuralNetwork
0.892,hls=(32, 64, 16),alpha=0.0078125,activation=logistic,solver=adam,NeuralNetwork
0.901,hls=(32, 64, 16),alpha=0.015625,activation=logistic,solver=adam,NeuralNetwork
0.904,hls=(32, 64, 16),alpha=0.03125,activation=logistic,solver=adam,NeuralNetwork
0.852,hls=(32, 64, 16),alpha=0.0625,activation=logistic,solver=adam,NeuralNetwork
0.854,hls=(32, 64, 16),alpha=0.125,activation=logistic,solver=adam,NeuralNetwork
0.695,hls=(32, 64, 16),alpha=0.25,activation=logistic,solver=adam,NeuralNetwork
0.612,hls=(32, 64, 16),alpha=0.5,activation=logistic,solver=adam,NeuralNetwork
0.585,hls=(32, 64, 16),alpha=1.0,activation=logistic,solver=adam,NeuralNetwork
0.918,hls=(32, 64, 32),alpha=0.00390625,activation=logistic,solver=adam,NeuralNetwork
0.926,hls=(32, 64, 32),alpha=0.0078125,activation=logistic,solver=adam,NeuralNetwork
0.922,hls=(32, 64, 32),alpha=0.015625,activation=logistic,solver=adam,NeuralNetwork
0.886,hls=(32, 64, 32),alpha=0.03125,activation=logistic,solver=adam,NeuralNetwork
0.850,hls=(32, 64, 32),alpha=0.0625,activation=logistic,solver=adam,NeuralNetwork
0.874,hls=(32, 64, 32),alpha=0.125,activation=logistic,solver=adam,NeuralNetwork
0.757,hls=(32, 64, 32),alpha=0.25,activation=logistic,solver=adam,NeuralNetwork
0.660,hls=(32, 64, 32),alpha=0.5,activation=logistic,solver=adam,NeuralNetwork
0.601,hls=(32, 64, 32),alpha=1.0,activation=logistic,solver=adam,NeuralNetwork
0.935,hls=(32, 64, 64),alpha=0.00390625,activation=logistic,solver=adam,NeuralNetwork
0.931,hls=(32, 64, 64),alpha=0.0078125,activation=logistic,solver=adam,NeuralNetwork
0.917,hls=(32, 64, 64),alpha=0.015625,activation=logistic,solver=adam,NeuralNetwork
0.935,hls=(32, 64, 64),alpha=0.03125,activation=logistic,solver=adam,NeuralNetwork
0.907,hls=(32, 64, 64),alpha=0.0625,activation=logistic,solver=adam,NeuralNetwork
0.875,hls=(32, 64, 64),alpha=0.125,activation=logistic,solver=adam,NeuralNetwork
0.782,hls=(32, 64, 64),alpha=0.25,activation=logistic,solver=adam,NeuralNetwork
0.691,hls=(32, 64, 64),alpha=0.5,activation=logistic,solver=adam,NeuralNetwork
0.605,hls=(32, 64, 64),alpha=1.0,activation=logistic,solver=adam,NeuralNetwork
0.887,hls=(64, 16, 16),alpha=0.00390625,activation=logistic,solver=adam,NeuralNetwork
0.864,hls=(64, 16, 16),alpha=0.0078125,activation=logistic,solver=adam,NeuralNetwork
0.906,hls=(64, 16, 16),alpha=0.015625,activation=logistic,solver=adam,NeuralNetwork
0.828,hls=(64, 16, 16),alpha=0.03125,activation=logistic,solver=adam,NeuralNetwork
0.800,hls=(64, 16, 16),alpha=0.0625,activation=logistic,solver=adam,NeuralNetwork
0.770,hls=(64, 16, 16),alpha=0.125,activation=logistic,solver=adam,NeuralNetwork
0.717,hls=(64, 16, 16),alpha=0.25,activation=logistic,solver=adam,NeuralNetwork
0.620,hls=(64, 16, 16),alpha=0.5,activation=logistic,solver=adam,NeuralNetwork
0.619,hls=(64, 16, 16),alpha=1.0,activation=logistic,solver=adam,NeuralNetwork
0.894,hls=(64, 16, 32),alpha=0.00390625,activation=logistic,solver=adam,NeuralNetwork
0.871,hls=(64, 16, 32),alpha=0.0078125,activation=logistic,solver=adam,NeuralNetwork
0.893,hls=(64, 16, 32),alpha=0.015625,activation=logistic,solver=adam,NeuralNetwork
0.857,hls=(64, 16, 32),alpha=0.03125,activation=logistic,solver=adam,NeuralNetwork
0.873,hls=(64, 16, 32),alpha=0.0625,activation=logistic,solver=adam,NeuralNetwork
0.821,hls=(64, 16, 32),alpha=0.125,activation=logistic,solver=adam,NeuralNetwork
0.734,hls=(64, 16, 32),alpha=0.25,activation=logistic,solver=adam,NeuralNetwork
0.647,hls=(64, 16, 32),alpha=0.5,activation=logistic,solver=adam,NeuralNetwork
0.585,hls=(64, 16, 32),alpha=1.0,activation=logistic,solver=adam,NeuralNetwork
0.938,hls=(64, 16, 64),alpha=0.00390625,activation=logistic,solver=adam,NeuralNetwork
0.913,hls=(64, 16, 64),alpha=0.0078125,activation=logistic,solver=adam,NeuralNetwork
0.883,hls=(64, 16, 64),alpha=0.015625,activation=logistic,solver=adam,NeuralNetwork
0.913,hls=(64, 16, 64),alpha=0.03125,activation=logistic,solver=adam,NeuralNetwork
0.859,hls=(64, 16, 64),alpha=0.0625,activation=logistic,solver=adam,NeuralNetwork
0.809,hls=(64, 16, 64),alpha=0.125,activation=logistic,solver=adam,NeuralNetwork
0.803,hls=(64, 16, 64),alpha=0.25,activation=logistic,solver=adam,NeuralNetwork
0.700,hls=(64, 16, 64),alpha=0.5,activation=logistic,solver=adam,NeuralNetwork
0.598,hls=(64, 16, 64),alpha=1.0,activation=logistic,solver=adam,NeuralNetwork
0.910,hls=(64, 32, 16),alpha=0.00390625,activation=logistic,solver=adam,NeuralNetwork
0.886,hls=(64, 32, 16),alpha=0.0078125,activation=logistic,solver=adam,NeuralNetwork
0.877,hls=(64, 32, 16),alpha=0.015625,activation=logistic,solver=adam,NeuralNetwork
0.887,hls=(64, 32, 16),alpha=0.03125,activation=logistic,solver=adam,NeuralNetwork
0.887,hls=(64, 32, 16),alpha=0.0625,activation=logistic,solver=adam,NeuralNetwork
0.848,hls=(64, 32, 16),alpha=0.125,activation=logistic,solver=adam,NeuralNetwork
0.763,hls=(64, 32, 16),alpha=0.25,activation=logistic,solver=adam,NeuralNetwork
0.706,hls=(64, 32, 16),alpha=0.5,activation=logistic,solver=adam,NeuralNetwork
0.601,hls=(64, 32, 16),alpha=1.0,activation=logistic,solver=adam,NeuralNetwork
0.934,hls=(64, 32, 32),alpha=0.00390625,activation=logistic,solver=adam,NeuralNetwork
0.919,hls=(64, 32, 32),alpha=0.0078125,activation=logistic,solver=adam,NeuralNetwork
0.918,hls=(64, 32, 32),alpha=0.015625,activation=logistic,solver=adam,NeuralNetwork
0.908,hls=(64, 32, 32),alpha=0.03125,activation=logistic,solver=adam,NeuralNetwork
0.899,hls=(64, 32, 32),alpha=0.0625,activation=logistic,solver=adam,NeuralNetwork
0.819,hls=(64, 32, 32),alpha=0.125,activation=logistic,solver=adam,NeuralNetwork
