------------------------------------------------------------
Loading the dataset...
------------------------------------------------------------

Neural Network
0.955,hls=(64, 32, 32),alpha=0.00390625,activation=tanh,solver=adam,NeuralNetwork
0.946,hls=(64, 32, 32),alpha=0.0078125,activation=tanh,solver=adam,NeuralNetwork
0.956,hls=(64, 32, 32),alpha=0.015625,activation=tanh,solver=adam,NeuralNetwork
0.955,hls=(64, 32, 32),alpha=0.03125,activation=tanh,solver=adam,NeuralNetwork
0.956,hls=(64, 32, 32),alpha=0.0625,activation=tanh,solver=adam,NeuralNetwork
0.950,hls=(64, 32, 32),alpha=0.125,activation=tanh,solver=adam,NeuralNetwork
0.956,hls=(64, 32, 32),alpha=0.25,activation=tanh,solver=adam,NeuralNetwork
0.951,hls=(64, 32, 32),alpha=0.5,activation=tanh,solver=adam,NeuralNetwork
0.954,hls=(64, 32, 32),alpha=1.0,activation=tanh,solver=adam,NeuralNetwork
0.957,hls=(64, 32, 64),alpha=0.00390625,activation=tanh,solver=adam,NeuralNetwork
0.951,hls=(64, 32, 64),alpha=0.0078125,activation=tanh,solver=adam,NeuralNetwork
0.955,hls=(64, 32, 64),alpha=0.015625,activation=tanh,solver=adam,NeuralNetwork
0.956,hls=(64, 32, 64),alpha=0.03125,activation=tanh,solver=adam,NeuralNetwork
0.952,hls=(64, 32, 64),alpha=0.0625,activation=tanh,solver=adam,NeuralNetwork
0.952,hls=(64, 32, 64),alpha=0.125,activation=tanh,solver=adam,NeuralNetwork
0.950,hls=(64, 32, 64),alpha=0.25,activation=tanh,solver=adam,NeuralNetwork
0.954,hls=(64, 32, 64),alpha=0.5,activation=tanh,solver=adam,NeuralNetwork
0.953,hls=(64, 32, 64),alpha=1.0,activation=tanh,solver=adam,NeuralNetwork
0.959,hls=(64, 64, 16),alpha=0.00390625,activation=tanh,solver=adam,NeuralNetwork
0.960,hls=(64, 64, 16),alpha=0.0078125,activation=tanh,solver=adam,NeuralNetwork
0.955,hls=(64, 64, 16),alpha=0.015625,activation=tanh,solver=adam,NeuralNetwork
0.954,hls=(64, 64, 16),alpha=0.03125,activation=tanh,solver=adam,NeuralNetwork
0.949,hls=(64, 64, 16),alpha=0.0625,activation=tanh,solver=adam,NeuralNetwork
0.953,hls=(64, 64, 16),alpha=0.125,activation=tanh,solver=adam,NeuralNetwork
0.954,hls=(64, 64, 16),alpha=0.25,activation=tanh,solver=adam,NeuralNetwork
0.949,hls=(64, 64, 16),alpha=0.5,activation=tanh,solver=adam,NeuralNetwork
0.948,hls=(64, 64, 16),alpha=1.0,activation=tanh,solver=adam,NeuralNetwork
0.955,hls=(64, 64, 32),alpha=0.00390625,activation=tanh,solver=adam,NeuralNetwork
0.952,hls=(64, 64, 32),alpha=0.0078125,activation=tanh,solver=adam,NeuralNetwork
0.956,hls=(64, 64, 32),alpha=0.015625,activation=tanh,solver=adam,NeuralNetwork
0.953,hls=(64, 64, 32),alpha=0.03125,activation=tanh,solver=adam,NeuralNetwork
0.952,hls=(64, 64, 32),alpha=0.0625,activation=tanh,solver=adam,NeuralNetwork
0.953,hls=(64, 64, 32),alpha=0.125,activation=tanh,solver=adam,NeuralNetwork
0.953,hls=(64, 64, 32),alpha=0.25,activation=tanh,solver=adam,NeuralNetwork
0.953,hls=(64, 64, 32),alpha=0.5,activation=tanh,solver=adam,NeuralNetwork
0.953,hls=(64, 64, 32),alpha=1.0,activation=tanh,solver=adam,NeuralNetwork
0.953,hls=(64, 64, 64),alpha=0.00390625,activation=tanh,solver=adam,NeuralNetwork
0.954,hls=(64, 64, 64),alpha=0.0078125,activation=tanh,solver=adam,NeuralNetwork
0.953,hls=(64, 64, 64),alpha=0.015625,activation=tanh,solver=adam,NeuralNetwork
0.951,hls=(64, 64, 64),alpha=0.03125,activation=tanh,solver=adam,NeuralNetwork
0.957,hls=(64, 64, 64),alpha=0.0625,activation=tanh,solver=adam,NeuralNetwork
0.954,hls=(64, 64, 64),alpha=0.125,activation=tanh,solver=adam,NeuralNetwork
0.951,hls=(64, 64, 64),alpha=0.25,activation=tanh,solver=adam,NeuralNetwork
0.952,hls=(64, 64, 64),alpha=0.5,activation=tanh,solver=adam,NeuralNetwork
0.951,hls=(64, 64, 64),alpha=1.0,activation=tanh,solver=adam,NeuralNetwork
